Case qj == j - 2: k=1, m=0, j=5, yk=3.0, qj=3, binStr=0111: 0.0
Case qj == j - 2: k=37, m=0, j=9, yk=1.888946593147858e+22, qj=7, binStr=01111111: 3.4548634534025753e+19
Case qj == j - 2: k=37, m=1, j=9, yk=1.888946593147858e+22, qj=7, binStr=1111101: 3.4548634534025753e+19
Case qj == j - 2: k=37, m=2, j=9, yk=1.888946593147858e+22, qj=7, binStr=1111011: 3.4548634534025753e+19
Case qj == j - 2: k=37, m=3, j=9, yk=1.888946593147858e+22, qj=7, binStr=1110111: 3.4548634534025753e+19
Case qj == j - 2: k=37, m=4, j=9, yk=1.888946593147858e+22, qj=7, binStr=1101111: 3.4548634534025753e+19
Case qj == j - 2: k=37, m=5, j=9, yk=1.888946593147858e+22, qj=7, binStr=1011111: 3.4548634534025753e+19
Case qj == j - 2: k=37, m=6, j=9, yk=1.888946593147858e+22, qj=7, binStr=0111111: 3.4548634534025753e+19
Case qj == j - 2: k=37, m=0, j=10, yk=1.888946593147858e+22, qj=8, binStr=011111111: 1.1516211511341918e+19
Case qj == j - 2: k=37, m=1, j=10, yk=1.888946593147858e+22, qj=8, binStr=11111101: 1.1516211511341918e+19
Case qj == j - 2: k=37, m=2, j=10, yk=1.888946593147858e+22, qj=8, binStr=11111011: 1.1516211511341918e+19
Case qj == j - 2: k=37, m=3, j=10, yk=1.888946593147858e+22, qj=8, binStr=11110111: 1.1516211511341918e+19
Case qj == j - 2: k=37, m=4, j=10, yk=1.888946593147858e+22, qj=8, binStr=11101111: 1.1516211511341918e+19
Case qj == j - 2: k=37, m=5, j=10, yk=1.888946593147858e+22, qj=8, binStr=11011111: 1.1516211511341918e+19
Case qj == j - 2: k=37, m=6, j=10, yk=1.888946593147858e+22, qj=8, binStr=10111111: 1.1516211511341918e+19
Case qj == j - 2: k=37, m=7, j=10, yk=1.888946593147858e+22, qj=8, binStr=01111111: 1.1516211511341918e+19
Case qj == j - 2: k=37, m=0, j=11, yk=1.888946593147858e+22, qj=9, binStr=0111111111: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=1, j=11, yk=1.888946593147858e+22, qj=9, binStr=111111101: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=2, j=11, yk=1.888946593147858e+22, qj=9, binStr=111111011: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=3, j=11, yk=1.888946593147858e+22, qj=9, binStr=111110111: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=4, j=11, yk=1.888946593147858e+22, qj=9, binStr=111101111: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=5, j=11, yk=1.888946593147858e+22, qj=9, binStr=111011111: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=6, j=11, yk=1.888946593147858e+22, qj=9, binStr=110111111: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=7, j=11, yk=1.888946593147858e+22, qj=9, binStr=101111111: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=8, j=11, yk=1.888946593147858e+22, qj=9, binStr=011111111: 3.8387371704473057e+18
Case qj == j - 2: k=37, m=0, j=12, yk=1.888946593147858e+22, qj=10, binStr=01111111111: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=1, j=12, yk=1.888946593147858e+22, qj=10, binStr=1111111101: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=2, j=12, yk=1.888946593147858e+22, qj=10, binStr=1111111011: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=3, j=12, yk=1.888946593147858e+22, qj=10, binStr=1111110111: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=4, j=12, yk=1.888946593147858e+22, qj=10, binStr=1111101111: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=5, j=12, yk=1.888946593147858e+22, qj=10, binStr=1111011111: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=6, j=12, yk=1.888946593147858e+22, qj=10, binStr=1110111111: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=7, j=12, yk=1.888946593147858e+22, qj=10, binStr=1101111111: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=8, j=12, yk=1.888946593147858e+22, qj=10, binStr=1011111111: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=9, j=12, yk=1.888946593147858e+22, qj=10, binStr=0111111111: 1.2795790568157686e+18
Case qj == j - 2: k=37, m=0, j=13, yk=1.888946593147858e+22, qj=11, binStr=011111111111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=1, j=13, yk=1.888946593147858e+22, qj=11, binStr=11111111101: 4.265263522719229e+17
Case qj == j - 2: k=37, m=2, j=13, yk=1.888946593147858e+22, qj=11, binStr=11111111011: 4.265263522719229e+17
Case qj == j - 2: k=37, m=3, j=13, yk=1.888946593147858e+22, qj=11, binStr=11111110111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=4, j=13, yk=1.888946593147858e+22, qj=11, binStr=11111101111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=5, j=13, yk=1.888946593147858e+22, qj=11, binStr=11111011111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=6, j=13, yk=1.888946593147858e+22, qj=11, binStr=11110111111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=7, j=13, yk=1.888946593147858e+22, qj=11, binStr=11101111111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=8, j=13, yk=1.888946593147858e+22, qj=11, binStr=11011111111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=9, j=13, yk=1.888946593147858e+22, qj=11, binStr=10111111111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=10, j=13, yk=1.888946593147858e+22, qj=11, binStr=01111111111: 4.265263522719229e+17
Case qj == j - 2: k=37, m=0, j=14, yk=1.888946593147858e+22, qj=12, binStr=0111111111111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=1, j=14, yk=1.888946593147858e+22, qj=12, binStr=111111111101: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=2, j=14, yk=1.888946593147858e+22, qj=12, binStr=111111111011: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=3, j=14, yk=1.888946593147858e+22, qj=12, binStr=111111110111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=4, j=14, yk=1.888946593147858e+22, qj=12, binStr=111111101111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=5, j=14, yk=1.888946593147858e+22, qj=12, binStr=111111011111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=6, j=14, yk=1.888946593147858e+22, qj=12, binStr=111110111111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=7, j=14, yk=1.888946593147858e+22, qj=12, binStr=111101111111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=8, j=14, yk=1.888946593147858e+22, qj=12, binStr=111011111111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=9, j=14, yk=1.888946593147858e+22, qj=12, binStr=110111111111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=10, j=14, yk=1.888946593147858e+22, qj=12, binStr=101111111111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=11, j=14, yk=1.888946593147858e+22, qj=12, binStr=011111111111: 1.4217545075730763e+17
Case qj == j - 2: k=37, m=0, j=15, yk=1.888946593147858e+22, qj=13, binStr=01111111111111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=1, j=15, yk=1.888946593147858e+22, qj=13, binStr=1111111111101: 4.739181691910254e+16
Case qj == j - 2: k=37, m=2, j=15, yk=1.888946593147858e+22, qj=13, binStr=1111111111011: 4.739181691910254e+16
Case qj == j - 2: k=37, m=3, j=15, yk=1.888946593147858e+22, qj=13, binStr=1111111110111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=4, j=15, yk=1.888946593147858e+22, qj=13, binStr=1111111101111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=5, j=15, yk=1.888946593147858e+22, qj=13, binStr=1111111011111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=6, j=15, yk=1.888946593147858e+22, qj=13, binStr=1111110111111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=7, j=15, yk=1.888946593147858e+22, qj=13, binStr=1111101111111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=8, j=15, yk=1.888946593147858e+22, qj=13, binStr=1111011111111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=9, j=15, yk=1.888946593147858e+22, qj=13, binStr=1110111111111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=10, j=15, yk=1.888946593147858e+22, qj=13, binStr=1101111111111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=11, j=15, yk=1.888946593147858e+22, qj=13, binStr=1011111111111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=12, j=15, yk=1.888946593147858e+22, qj=13, binStr=0111111111111: 4.739181691910254e+16
Case qj == j - 2: k=37, m=0, j=16, yk=1.888946593147858e+22, qj=14, binStr=011111111111111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=1, j=16, yk=1.888946593147858e+22, qj=14, binStr=11111111111101: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=2, j=16, yk=1.888946593147858e+22, qj=14, binStr=11111111111011: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=3, j=16, yk=1.888946593147858e+22, qj=14, binStr=11111111110111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=4, j=16, yk=1.888946593147858e+22, qj=14, binStr=11111111101111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=5, j=16, yk=1.888946593147858e+22, qj=14, binStr=11111111011111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=6, j=16, yk=1.888946593147858e+22, qj=14, binStr=11111110111111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=7, j=16, yk=1.888946593147858e+22, qj=14, binStr=11111101111111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=8, j=16, yk=1.888946593147858e+22, qj=14, binStr=11111011111111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=9, j=16, yk=1.888946593147858e+22, qj=14, binStr=11110111111111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=10, j=16, yk=1.888946593147858e+22, qj=14, binStr=11101111111111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=11, j=16, yk=1.888946593147858e+22, qj=14, binStr=11011111111111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=12, j=16, yk=1.888946593147858e+22, qj=14, binStr=10111111111111: 1.5797272306367514e+16
Case qj == j - 2: k=37, m=13, j=16, yk=1.888946593147858e+22, qj=14, binStr=01111111111111: 1.5797272306367512e+16
Case qj == j - 2: k=37, m=0, j=17, yk=1.888946593147858e+22, qj=15, binStr=0111111111111111: 5265757435455838.0
Case qj == j - 2: k=37, m=1, j=17, yk=1.888946593147858e+22, qj=15, binStr=111111111111101: 5265757435455838.0
Case qj == j - 2: k=37, m=2, j=17, yk=1.888946593147858e+22, qj=15, binStr=111111111111011: 5265757435455838.0
Case qj == j - 2: k=37, m=3, j=17, yk=1.888946593147858e+22, qj=15, binStr=111111111110111: 5265757435455838.0
Case qj == j - 2: k=37, m=4, j=17, yk=1.888946593147858e+22, qj=15, binStr=111111111101111: 5265757435455838.0
Case qj == j - 2: k=37, m=5, j=17, yk=1.888946593147858e+22, qj=15, binStr=111111111011111: 5265757435455838.0
Case qj == j - 2: k=37, m=6, j=17, yk=1.888946593147858e+22, qj=15, binStr=111111110111111: 5265757435455838.0
Case qj == j - 2: k=37, m=7, j=17, yk=1.888946593147858e+22, qj=15, binStr=111111101111111: 5265757435455838.0
Case qj == j - 2: k=37, m=8, j=17, yk=1.888946593147858e+22, qj=15, binStr=111111011111111: 5265757435455838.0
Case qj == j - 2: k=37, m=9, j=17, yk=1.888946593147858e+22, qj=15, binStr=111110111111111: 5265757435455838.0
Case qj == j - 2: k=37, m=10, j=17, yk=1.888946593147858e+22, qj=15, binStr=111101111111111: 5265757435455838.0
Case qj == j - 2: k=37, m=11, j=17, yk=1.888946593147858e+22, qj=15, binStr=111011111111111: 5265757435455838.0
Case qj == j - 2: k=37, m=12, j=17, yk=1.888946593147858e+22, qj=15, binStr=110111111111111: 5265757435455838.0
Case qj == j - 2: k=37, m=13, j=17, yk=1.888946593147858e+22, qj=15, binStr=101111111111111: 5265757435455838.0
Case qj == j - 2: k=37, m=14, j=17, yk=1.888946593147858e+22, qj=15, binStr=011111111111111: 5265757435455837.0
Case qj == j - 2: k=38, m=0, j=5, yk=7.555786372591432e+22, qj=3, binStr=0111: 1.1193757589024344e+22
Case qj == j - 2: k=38, m=1, j=5, yk=7.555786372591432e+22, qj=3, binStr=101: 1.1193757589024344e+22
Case qj == j - 2: k=38, m=2, j=5, yk=7.555786372591432e+22, qj=3, binStr=011: 1.1193757589024344e+22
Case qj == j - 2: k=38, m=0, j=6, yk=7.555786372591432e+22, qj=4, binStr=01111: 3.731252529674781e+21
Case qj == j - 2: k=38, m=1, j=6, yk=7.555786372591432e+22, qj=4, binStr=1101: 3.731252529674781e+21
Case qj == j - 2: k=38, m=2, j=6, yk=7.555786372591432e+22, qj=4, binStr=1011: 3.731252529674781e+21
Case qj == j - 2: k=38, m=3, j=6, yk=7.555786372591432e+22, qj=4, binStr=0111: 3.731252529674781e+21
Case qj == j - 2: k=38, m=0, j=7, yk=7.555786372591432e+22, qj=5, binStr=011111: 1.2437508432249272e+21
Case qj == j - 2: k=38, m=1, j=7, yk=7.555786372591432e+22, qj=5, binStr=11101: 1.2437508432249272e+21
Case qj == j - 2: k=38, m=2, j=7, yk=7.555786372591432e+22, qj=5, binStr=11011: 1.2437508432249272e+21
Case qj == j - 2: k=38, m=3, j=7, yk=7.555786372591432e+22, qj=5, binStr=10111: 1.2437508432249272e+21
Case qj == j - 2: k=38, m=4, j=7, yk=7.555786372591432e+22, qj=5, binStr=01111: 1.2437508432249272e+21
Case qj == j - 2: k=38, m=0, j=8, yk=7.555786372591432e+22, qj=6, binStr=0111111: 4.14583614408309e+20
Case qj == j - 2: k=38, m=1, j=8, yk=7.555786372591432e+22, qj=6, binStr=111101: 4.14583614408309e+20
Case qj == j - 2: k=38, m=2, j=8, yk=7.555786372591432e+22, qj=6, binStr=111011: 4.14583614408309e+20
Case qj == j - 2: k=38, m=3, j=8, yk=7.555786372591432e+22, qj=6, binStr=110111: 4.14583614408309e+20
Case qj == j - 2: k=38, m=4, j=8, yk=7.555786372591432e+22, qj=6, binStr=101111: 4.14583614408309e+20
Case qj == j - 2: k=38, m=5, j=8, yk=7.555786372591432e+22, qj=6, binStr=011111: 4.14583614408309e+20
Case qj == j - 2: k=38, m=0, j=9, yk=7.555786372591432e+22, qj=7, binStr=01111111: 1.3819453813610301e+20
Case qj == j - 2: k=38, m=1, j=9, yk=7.555786372591432e+22, qj=7, binStr=1111101: 1.3819453813610301e+20
Case qj == j - 2: k=38, m=2, j=9, yk=7.555786372591432e+22, qj=7, binStr=1111011: 1.3819453813610301e+20
Case qj == j - 2: k=38, m=3, j=9, yk=7.555786372591432e+22, qj=7, binStr=1110111: 1.3819453813610301e+20
Case qj == j - 2: k=38, m=4, j=9, yk=7.555786372591432e+22, qj=7, binStr=1101111: 1.3819453813610301e+20
Case qj == j - 2: k=38, m=5, j=9, yk=7.555786372591432e+22, qj=7, binStr=1011111: 1.3819453813610301e+20
Case qj == j - 2: k=38, m=6, j=9, yk=7.555786372591432e+22, qj=7, binStr=0111111: 1.3819453813610301e+20
Case qj == j - 2: k=38, m=0, j=10, yk=7.555786372591432e+22, qj=8, binStr=011111111: 4.606484604536767e+19
Case qj == j - 2: k=38, m=1, j=10, yk=7.555786372591432e+22, qj=8, binStr=11111101: 4.606484604536767e+19
Case qj == j - 2: k=38, m=2, j=10, yk=7.555786372591432e+22, qj=8, binStr=11111011: 4.606484604536767e+19
Case qj == j - 2: k=38, m=3, j=10, yk=7.555786372591432e+22, qj=8, binStr=11110111: 4.606484604536767e+19
Case qj == j - 2: k=38, m=4, j=10, yk=7.555786372591432e+22, qj=8, binStr=11101111: 4.606484604536767e+19
Case qj == j - 2: k=38, m=5, j=10, yk=7.555786372591432e+22, qj=8, binStr=11011111: 4.606484604536767e+19
Case qj == j - 2: k=38, m=6, j=10, yk=7.555786372591432e+22, qj=8, binStr=10111111: 4.606484604536767e+19
Case qj == j - 2: k=38, m=7, j=10, yk=7.555786372591432e+22, qj=8, binStr=01111111: 4.606484604536767e+19
Case qj == j - 2: k=38, m=0, j=11, yk=7.555786372591432e+22, qj=9, binStr=0111111111: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=1, j=11, yk=7.555786372591432e+22, qj=9, binStr=111111101: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=2, j=11, yk=7.555786372591432e+22, qj=9, binStr=111111011: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=3, j=11, yk=7.555786372591432e+22, qj=9, binStr=111110111: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=4, j=11, yk=7.555786372591432e+22, qj=9, binStr=111101111: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=5, j=11, yk=7.555786372591432e+22, qj=9, binStr=111011111: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=6, j=11, yk=7.555786372591432e+22, qj=9, binStr=110111111: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=7, j=11, yk=7.555786372591432e+22, qj=9, binStr=101111111: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=8, j=11, yk=7.555786372591432e+22, qj=9, binStr=011111111: 1.5354948681789223e+19
Case qj == j - 2: k=38, m=0, j=12, yk=7.555786372591432e+22, qj=10, binStr=01111111111: 5.118316227263074e+18
Case qj == j - 2: k=38, m=1, j=12, yk=7.555786372591432e+22, qj=10, binStr=1111111101: 5.118316227263074e+18
Case qj == j - 2: k=38, m=2, j=12, yk=7.555786372591432e+22, qj=10, binStr=1111111011: 5.118316227263074e+18
Case qj == j - 2: k=38, m=3, j=12, yk=7.555786372591432e+22, qj=10, binStr=1111110111: 5.118316227263074e+18
Case qj == j - 2: k=38, m=4, j=12, yk=7.555786372591432e+22, qj=10, binStr=1111101111: 5.118316227263074e+18
Case qj == j - 2: k=38, m=5, j=12, yk=7.555786372591432e+22, qj=10, binStr=1111011111: 5.118316227263074e+18
Case qj == j - 2: k=38, m=6, j=12, yk=7.555786372591432e+22, qj=10, binStr=1110111111: 5.118316227263074e+18
Case qj == j - 2: k=38, m=7, j=12, yk=7.555786372591432e+22, qj=10, binStr=1101111111: 5.118316227263074e+18
Case qj == j - 2: k=38, m=8, j=12, yk=7.555786372591432e+22, qj=10, binStr=1011111111: 5.118316227263074e+18
Case qj == j - 2: k=38, m=9, j=12, yk=7.555786372591432e+22, qj=10, binStr=0111111111: 5.118316227263074e+18
Case qj == j - 2: k=38, m=0, j=13, yk=7.555786372591432e+22, qj=11, binStr=011111111111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=1, j=13, yk=7.555786372591432e+22, qj=11, binStr=11111111101: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=2, j=13, yk=7.555786372591432e+22, qj=11, binStr=11111111011: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=3, j=13, yk=7.555786372591432e+22, qj=11, binStr=11111110111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=4, j=13, yk=7.555786372591432e+22, qj=11, binStr=11111101111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=5, j=13, yk=7.555786372591432e+22, qj=11, binStr=11111011111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=6, j=13, yk=7.555786372591432e+22, qj=11, binStr=11110111111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=7, j=13, yk=7.555786372591432e+22, qj=11, binStr=11101111111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=8, j=13, yk=7.555786372591432e+22, qj=11, binStr=11011111111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=9, j=13, yk=7.555786372591432e+22, qj=11, binStr=10111111111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=10, j=13, yk=7.555786372591432e+22, qj=11, binStr=01111111111: 1.7061054090876915e+18
Case qj == j - 2: k=38, m=0, j=14, yk=7.555786372591432e+22, qj=12, binStr=0111111111111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=1, j=14, yk=7.555786372591432e+22, qj=12, binStr=111111111101: 5.687018030292305e+17
Case qj == j - 2: k=38, m=2, j=14, yk=7.555786372591432e+22, qj=12, binStr=111111111011: 5.687018030292305e+17
Case qj == j - 2: k=38, m=3, j=14, yk=7.555786372591432e+22, qj=12, binStr=111111110111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=4, j=14, yk=7.555786372591432e+22, qj=12, binStr=111111101111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=5, j=14, yk=7.555786372591432e+22, qj=12, binStr=111111011111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=6, j=14, yk=7.555786372591432e+22, qj=12, binStr=111110111111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=7, j=14, yk=7.555786372591432e+22, qj=12, binStr=111101111111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=8, j=14, yk=7.555786372591432e+22, qj=12, binStr=111011111111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=9, j=14, yk=7.555786372591432e+22, qj=12, binStr=110111111111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=10, j=14, yk=7.555786372591432e+22, qj=12, binStr=101111111111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=11, j=14, yk=7.555786372591432e+22, qj=12, binStr=011111111111: 5.687018030292305e+17
Case qj == j - 2: k=38, m=0, j=15, yk=7.555786372591432e+22, qj=13, binStr=01111111111111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=1, j=15, yk=7.555786372591432e+22, qj=13, binStr=1111111111101: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=2, j=15, yk=7.555786372591432e+22, qj=13, binStr=1111111111011: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=3, j=15, yk=7.555786372591432e+22, qj=13, binStr=1111111110111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=4, j=15, yk=7.555786372591432e+22, qj=13, binStr=1111111101111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=5, j=15, yk=7.555786372591432e+22, qj=13, binStr=1111111011111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=6, j=15, yk=7.555786372591432e+22, qj=13, binStr=1111110111111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=7, j=15, yk=7.555786372591432e+22, qj=13, binStr=1111101111111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=8, j=15, yk=7.555786372591432e+22, qj=13, binStr=1111011111111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=9, j=15, yk=7.555786372591432e+22, qj=13, binStr=1110111111111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=10, j=15, yk=7.555786372591432e+22, qj=13, binStr=1101111111111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=11, j=15, yk=7.555786372591432e+22, qj=13, binStr=1011111111111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=12, j=15, yk=7.555786372591432e+22, qj=13, binStr=0111111111111: 1.8956726767641018e+17
Case qj == j - 2: k=38, m=0, j=16, yk=7.555786372591432e+22, qj=14, binStr=011111111111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=1, j=16, yk=7.555786372591432e+22, qj=14, binStr=11111111111101: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=2, j=16, yk=7.555786372591432e+22, qj=14, binStr=11111111111011: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=3, j=16, yk=7.555786372591432e+22, qj=14, binStr=11111111110111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=4, j=16, yk=7.555786372591432e+22, qj=14, binStr=11111111101111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=5, j=16, yk=7.555786372591432e+22, qj=14, binStr=11111111011111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=6, j=16, yk=7.555786372591432e+22, qj=14, binStr=11111110111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=7, j=16, yk=7.555786372591432e+22, qj=14, binStr=11111101111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=8, j=16, yk=7.555786372591432e+22, qj=14, binStr=11111011111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=9, j=16, yk=7.555786372591432e+22, qj=14, binStr=11110111111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=10, j=16, yk=7.555786372591432e+22, qj=14, binStr=11101111111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=11, j=16, yk=7.555786372591432e+22, qj=14, binStr=11011111111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=12, j=16, yk=7.555786372591432e+22, qj=14, binStr=10111111111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=13, j=16, yk=7.555786372591432e+22, qj=14, binStr=01111111111111: 6.3189089225470056e+16
Case qj == j - 2: k=38, m=0, j=17, yk=7.555786372591432e+22, qj=15, binStr=0111111111111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=1, j=17, yk=7.555786372591432e+22, qj=15, binStr=111111111111101: 2.106302974182335e+16
Case qj == j - 2: k=38, m=2, j=17, yk=7.555786372591432e+22, qj=15, binStr=111111111111011: 2.106302974182335e+16
Case qj == j - 2: k=38, m=3, j=17, yk=7.555786372591432e+22, qj=15, binStr=111111111110111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=4, j=17, yk=7.555786372591432e+22, qj=15, binStr=111111111101111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=5, j=17, yk=7.555786372591432e+22, qj=15, binStr=111111111011111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=6, j=17, yk=7.555786372591432e+22, qj=15, binStr=111111110111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=7, j=17, yk=7.555786372591432e+22, qj=15, binStr=111111101111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=8, j=17, yk=7.555786372591432e+22, qj=15, binStr=111111011111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=9, j=17, yk=7.555786372591432e+22, qj=15, binStr=111110111111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=10, j=17, yk=7.555786372591432e+22, qj=15, binStr=111101111111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=11, j=17, yk=7.555786372591432e+22, qj=15, binStr=111011111111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=12, j=17, yk=7.555786372591432e+22, qj=15, binStr=110111111111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=13, j=17, yk=7.555786372591432e+22, qj=15, binStr=101111111111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=14, j=17, yk=7.555786372591432e+22, qj=15, binStr=011111111111111: 2.106302974182335e+16
Case qj == j - 2: k=38, m=0, j=18, yk=7.555786372591432e+22, qj=16, binStr=01111111111111111: 7021009913941117.0
Case qj == j - 2: k=38, m=1, j=18, yk=7.555786372591432e+22, qj=16, binStr=1111111111111101: 7021009913941117.0
Case qj == j - 2: k=38, m=2, j=18, yk=7.555786372591432e+22, qj=16, binStr=1111111111111011: 7021009913941117.0
Case qj == j - 2: k=38, m=3, j=18, yk=7.555786372591432e+22, qj=16, binStr=1111111111110111: 7021009913941117.0
Case qj == j - 2: k=38, m=4, j=18, yk=7.555786372591432e+22, qj=16, binStr=1111111111101111: 7021009913941117.0
Case qj == j - 2: k=38, m=5, j=18, yk=7.555786372591432e+22, qj=16, binStr=1111111111011111: 7021009913941117.0
Case qj == j - 2: k=38, m=6, j=18, yk=7.555786372591432e+22, qj=16, binStr=1111111110111111: 7021009913941117.0
